t,p,q,r,wy,theta,thetadot,t_mot_p,wz,psi,psidot,t_mot_y,pitchrate_cmds,yawrate_cmds,acc_pitch,acc_yaw
0.0141666666666667,0,0,0,-0.257385616497879,0.174620191662033,1.53111077079788,0.675201006451707,0,0,0,0,0.245009798233008,0,645.431109392557,0
0.015,0,0,0,0.276021706201157,0.174620191662033,0.982276994691986,-0.343310580172573,0,0,0,0,-0.0580912887604949,0,-383.750300186488,0
0.0158333333333333,0,0,0,-0.04113174247744,0.174707458124632,0.457807210369609,-0.0943458430695884,0,0,0,0,-0.129773400519388,0,-128.461995084141,0
0.0166666666666667,0,0,0,-0.14729094537188,0.174620191662033,0.0454146670993225,0.0508616760890344,0,0,0,0,-0.113368303021141,0,18.8844347789357,0
0.0175,0,0,0,-0.131674522183494,0.174532925199433,-0.235600746257433,0.0555959690710188,0,0,0,0,-0.100896906767324,0,23.3296430735645,0
0.0183333333333333,0,0,0,-0.112385620964543,0.174358392274234,-0.389822097456005,0.0863299597296814,0,0,0,0,-0.065284849645273,0,53.6981898234387,0
0.0191666666666667,0,0,0,-0.0680012364076036,0.174358392274234,-0.424580202765625,0.0361640012271872,0,0,0,0,-0.0664461577856597,0,2.6595657676273,0
0.02,0,0,0,-0.0657986533769199,0.174271125811634,-0.368941844149603,0.0852952467413701,0,0,0,0,-0.0289080221927914,0,51.7579092312027,0
0.0208333333333333,0,0,0,-0.0230209498411433,0.174271125811634,-0.269954135519853,0.353900082089958,0,0,0,0,0.201570881528632,0,319.514582325986,0
0.0216666666666667,0,0,0,0.241030104120801,0.174358392274234,-0.143500135561894,-0.214031726216091,0,0,0,0,0.00994571510935879,0,-253.716475822733,0
0.0225,0,0,0,0.031340087945312,0.174445658736833,-0.0156624398196072,0.237814828507773,0,0,0,0,0.172918261167585,0,202.30122998584,0
0.0233333333333333,0,0,0,0.198521314700765,0.174532925199433,0.0866669799538045,-0.0495747484038815,0,0,0,0,0.104089023387585,0,-88.4511654993208,0
0.0241666666666667,0,0,0,0.125410838316993,0.174707458124632,0.163228393878626,-0.0549543315810484,0,0,0,0,0.0453932870455355,0,-92.3955168834233,0
0.025,0,0,0,0.0490457666574757,0.174707458124632,0.197594475532725,-0.142930724918956,0,0,0,0,-0.0792658830054771,0,-178.85912932952,0
0.0258333333333333,0,0,0,-0.0987682677849274,0.174707458124632,0.177709846040486,0.0500476776403414,0,0,0,0,-0.0621464208018506,0,17.0797317249487,0
0.0266666666666667,0,0,0,-0.0846466169102642,0.174620191662033,0.118235501333189,0.082218103212848,0,0,0,0,-0.0317785867128222,0,48.9830057616573,0
0.0275,0,0,0,-0.044160814667775,0.174620191662033,0.0470116157636795,-0.15039861064927,0,0,0,0,-0.170313777439046,0,-184.432699440261,0
0.0283333333333333,0,0,0,-0.196574456241149,0.174445658736833,-0.0274482546830086,0.660571730774631,0,0,0,0,0.290145660107452,0,629.606011601219,0
0.0291666666666667,0,0,0,0.323750676624434,0.174532925199433,-0.0777339409459614,-0.142086764331081,0,0,0,0,0.133614437048437,0,-183.46970474985,0
0.03,0,0,0,0.172107453975895,0.174707458124632,-0.0598352975241596,-0.294379106544609,0,0,0,0,-0.091632668644504,0,-332.770469396559,0
0.0308333333333333,0,0,0,-0.102908669312577,0.174794724587232,-0.00427858699073624,-0.0417280492945095,0,0,0,0,-0.132135298467763,0,-74.6247926509526,0
0.0316666666666667,0,0,0,-0.164572101500761,0.174620191662033,0.0195025129412869,0.189296394690309,0,0,0,0,-0.0204907219858211,0,157.655224573964,0
0.0325,0,0,0,-0.0342731691906965,0.174620191662033,0.00832329179438318,0.217050838218895,0,0,0,0,0.101979976945726,0,182.820229925229,0
0.0333333333333333,0,0,0,0.116813330994498,0.174620191662033,-0.000171218347915669,-0.145531650513109,0,0,0,0,-0.0364551180222849,0,-182.790902211037,0
0.0341666666666667,0,0,0,-0.0342546327056416,0.174620191662033,-0.00528700119667747,-0.167991221474383,0,0,0,0,-0.174063519107269,0,-202.235958899625,0
0.035,0,0,0,-0.201381717624748,0.174532925199433,-0.0180898670837735,0.0947658423069807,0,0,0,0,-0.123396012583013,0,63.8833218571951,0
0.0358333333333333,0,0,0,-0.148574110629685,0.174445658736833,-0.043705815580239,0.20767733264586,0,0,0,0,-0.00379476106563811,0,175.76781115528,0
0.0366666666666667,0,0,0,-0.00330789343813423,0.174358392274234,-0.0718121703858969,0.268073262655178,0,0,0,0,0.157176889661417,0,233.271040174109,0
0.0375,0,0,0,0.189469430529754,0.174445658736833,-0.0740553756235016,-0.180524132415037,0,0,0,0,-0.00669004268591031,0,-219.197459641339,0
0.0383333333333333,0,0,0,0.00830977240956732,0.174532925199433,-0.0385722301351024,0.197775572139038,0,0,0,0,0.124680484668598,0,162.708998219718,0
0.0391666666666667,0,0,0,0.142773245468971,0.174532925199433,0.00168479203415473,-0.225616108276565,0,0,0,0,-0.0706355880062932,0,-263.384573180447,0
0.04,0,0,0,-0.074899779874224,0.174620191662033,0.0365397207535949,0.109727943537441,0,0,0,0,-0.00357804909711898,0,76.307333340676,0
0.0408333333333333,0,0,0,-0.0118336029455844,0.174532925199433,0.0501449130817235,0.0727575686787048,0,0,0,0,0.0188255242723369,0,38.082848210106,0
0.0416666666666667,0,0,0,0.0196391915173932,0.174532925199433,0.0372699290091134,-0.293808513941507,0,0,0,0,-0.221600265705402,0,-329.113348058061,0
0.0425,0,0,0,-0.252344127411606,0.174445658736833,0.0109909001844812,-0.101263214749541,0,0,0,0,-0.307032074975693,0,-131.108927225249,0
0.0433333333333333,0,0,0,-0.360676190466514,0.174183859349034,-0.0503711518797303,0.531041984583978,0,0,0,0,0.0540322901775118,0,503.414024064288,0
0.0441666666666667,0,0,0,0.0553741845475335,0.174096592886434,-0.120360830306012,-0.034471136436274,0,0,0,0,-0.0207197661719365,0,-70.3947586370088,0
0.045,0,0,0,-0.00280444386018318,0.174096592886434,-0.14878651029187,0.27136952133633,0,0,0,0,0.157747186942121,0,236.60510430875,0
0.0458333333333333,0,0,0,0.192728143209976,0.174183859349034,-0.124568636749913,-0.184565360808913,0,0,0,0,-0.0087023676915903,0,-223.256301998721,0
0.0466666666666667,0,0,0,0.00821399952343577,0.174271125811634,-0.0626287099714489,-0.0460608734331903,0,0,0,0,-0.0536364825956683,0,-81.0782344095455,0
0.0475,0,0,0,-0.0587902837867472,0.174271125811634,-0.0013702551335939,0.00398326408270925,0,0,0,0,-0.0723211215210577,0,-29.689780977876,0
0.0483333333333333,0,0,0,-0.0833221015955364,0.174183859349034,0.0252689753488795,0.255306540489479,0,0,0,0,0.088118638033951,0,222.13598029965,0
0.0491666666666667,0,0,0,0.100258643555173,0.174183859349034,0.0254247627797639,0.0201715889406483,0,0,0,0,0.0678135083925791,0,-16.6720400430583,0
0.05,0,0,0,0.0864738094964144,0.174271125811634,0.0310694947831962,0.0972773696693698,0,0,0,0,0.116254867122474,0,60.6938793399457,0
0.0508333333333333,0,0,0,0.13662575596558,0.174358392274234,0.0496696496237519,0.240695338903058,0,0,0,0,0.264661399775916,0,203.09020618923,0
0.0516666666666667,0,0,0,0.304451728138684,0.174532925199433,0.0830827870742894,-0.207487869798065,0,0,0,0,0.0824428923015974,0,-248.486317686847,0
0.0525,0,0,0,0.0990795775620161,0.174707458124632,0.129382375665259,-0.4163739813499,0,0,0,0,-0.231383158567851,0,-453.298566684779,0
0.0533333333333333,0,0,0,-0.275536907861568,0.174620191662033,0.141583044676466,0.355336976944415,0,0,0,0,0.0180762385279934,0,325.919512983506,0
0.0541666666666667,0,0,0,-0.0061753282061433,0.174532925199433,0.0982206526285268,0.317240095912096,0,0,0,0,0.20281369118837,0,282.458814296536,0
0.055,0,0,0,0.227251372627387,0.174620191662033,0.0516824215839051,-0.413821284125987,0,0,0,0,-0.134740833549531,0,-453.289577009732,0
0.0558333333333333,0,0,0,-0.147366535128337,0.174620191662033,0.0236001973042619,0.186847791306039,0,0,0,0,-0.00327931563443996,0,154.86528614867,0
0.0566666666666667,0,0,0,-0.0193744189587544,0.174620191662033,0.00170713583668203,-0.225718747878999,0,0,0,0,-0.202567829822606,0,-260.247229747571,0
0.0575,0,0,0,-0.234443520200817,0.174445658736833,-0.0335012695616825,0.370826811854402,0,0,0,0,0.0507500816348186,0,340.620913535502,0
0.0583333333333333,0,0,0,0.0470645792271384,0.174358392274234,-0.0803179532812806,-0.100627227276724,0,0,0,0,-0.0651527575122269,0,-136.447737656364,0
0.0591666666666667,0,0,0,-0.0657001974335667,0.174358392274234,-0.102944366231796,-0.175509052442625,0,0,0,0,-0.210459190547138,0,-209.072688199635,0
0.06,0,0,0,-0.238475039750624,0.174271125811634,-0.106238495278873,0.418301001543351,0,0,0,0,0.0757020391759445,0,388.218250857135,0
0.0608333333333333,0,0,0,0.0823681669536454,0.174183859349034,-0.107920913484534,0.352629349837933,0,0,0,0,0.287895591280772,0,316.142669804155,0
0.0616666666666667,0,0,0,0.343625366714643,0.174358392274234,-0.0759083255010466,-0.229200546501844,0,0,0,0,0.0870860337216828,0,-270.947930879762,0
0.0625,0,0,0,0.119688049971771,0.174532925199433,0.00231003819487796,-0.141821870081796,0,0,0,0,-0.0236744604200169,0,-179.129066185189,0
0.0633333333333333,0,0,0,-0.0283539410129044,0.174620191662033,0.081636473410839,0.632641201387416,0,0,0,0,0.417999736056469,0,598.287268109248,0
0.0641666666666667,0,0,0,0.466077508858981,0.174794724587232,0.145285664898509,-0.630194144340655,0,0,0,0,-0.0904546777466513,0,-674.473298455483,0
0.065,0,0,0,-0.0913449285644938,0.174969257512432,0.197100383538015,0.32124137353762,0,0,0,0,0.1504484740819,0,288.079569129249,0
0.0658333333333333,0,0,0,0.146732691800407,0.174969257512432,0.209479052102296,-0.00690463403813656,0,0,0,0,0.103517233915471,0,-44.8326616653572,0
0.0666666666666667,0,0,0,0.109672480234896,0.175056523975031,0.184602150195602,0.0310413177828564,0,0,0,0,0.102375801838904,0,-6.16686437918264,0
0.0675,0,0,0,0.104568559152383,0.175143790437631,0.15305090595254,-0.0903847605688557,0,0,0,0,0.0105948431025168,0,-127.508716754358,0
0.0683333333333333,0,0,0,-0.000812908715523114,0.175231056900231,0.123955051955207,-0.237522937986598,0,0,0,0,-0.183279867446839,0,-272.547886824882,0
0.0691666666666667,0,0,0,-0.226048655421112,0.175143790437631,0.0807641898832827,0.402654524981378,0,0,0,0,0.0913958348149889,0,372.153248564867,0
0.07,0,0,0,0.0815174438337606,0.175056523975031,0.0163471393594392,-0.0194391371526417,0,0,0,0,0.0311068541961908,0,-56.0797623438867,0
0.0708333333333333,0,0,0,0.0351670400062156,0.175056523975031,-0.0368748116144531,-0.274019001204842,0,0,0,0,-0.190159042780796,0,-309.742331409685,0
0.0716666666666667,0,0,0,-0.220808984673391,0.175056523975031,-0.0615487040112583,0.805187480172983,0,0,0,0,0.380603680667773,0,774.599200057234,0
0.0725,0,0,0,0.419341378656421,0.175143790437631,-0.0530354583497399,-0.145504601702144,0,0,0,0,0.214228585741985,0,-188.912581826799,0
0.0733333333333333,0,0,0,0.263193516433233,0.17540558982543,0.0062188062422166,-0.269757199037848,0,0,0,0,0.00772102281472308,0,-310.099064338535,0
0.0741666666666667,0,0,0,0.00690693736142722,0.17549285628803,0.0840301207812217,-0.205263155606893,0,0,0,0,-0.152172132723367,0,-240.501738631536,0
0.075,0,0,0,-0.191846143499629,0.17540558982543,0.11389629402467,0.123782659226772,0,0,0,0,-0.0812842062413461,0,92.5345956064269,0
0.0758333333333333,0,0,0,-0.115361548060542,0.17531832336283,0.0869525030525438,0.106435409962123,0,0,0,0,-0.0388250788522693,0,73.6832376652997,0
0.0766666666666667,0,0,0,-0.0544611509932606,0.175231056900231,0.0311122650994378,0.0984017390348637,0,0,0,0,0.00139751435641973,0,64.4456967546055,0
0.0775,0,0,0,-0.00119893903620374,0.175231056900231,-0.0199517991465683,-0.117947716185708,0,0,0,0,-0.113147995533484,0,-152.964376639943,0
0.0783333333333333,0,0,0,-0.127609868190912,0.175143790437631,-0.0575952880154631,0.0205773849351125,0,0,0,0,-0.117314993278652,0,-11.9002934823946,0
0.0791666666666667,0,0,0,-0.137435555390643,0.175056523975031,-0.0901325230340575,0.107693826818961,0,0,0,0,-0.0659237382124948,0,75.4347517942153,0
0.08,0,0,0,-0.0750861683028587,0.174969257512432,-0.112867401580488,-0.0316512944684918,0,0,0,0,-0.118550452388807,0,-65.1396613192633,0
0.0808333333333333,0,0,0,-0.128912931786027,0.174881991049832,-0.12497247269377,0.41525375023408,0,0,0,0,0.160297275181122,0,382.858931234785,0
0.0816666666666667,0,0,0,0.187493723049941,0.174881991049832,-0.117346467308906,-0.32981878829869,0,0,0,0,-0.120023468507861,0,-368.546695426935,0
0.0825,0,0,0,-0.117089228611442,0.174881991049832,-0.0885369507311395,0.294086445157518,0,0,0,0,0.0877395389228771,0,261.444400459512,0
0.0833333333333333,0,0,0,0.0989786484025068,0.174881991049832,-0.0528193943326869,0.335952273124923,0,0,0,0,0.294404122671399,0,298.990330102838,0
0.0841666666666667,0,0,0,0.346059867234495,0.175056523975031,0.00130642126775626,-0.530357309570267,0,0,0,0,-0.125007448258095,0,-572.298021136597,0
0.085,0,0,0,-0.12691579696799,0.175231056900231,0.0770202868815062,0.265650390814391,0,0,0,0,0.0709842401657127,0,233.151039801248,0
0.0858333333333333,0,0,0,0.065770894003588,0.175143790437631,0.117849599977646,-0.155550737408201,0,0,0,0,-0.0803293133190499,0,-191.898771377132,0
0.0866666666666667,0,0,0,-0.0928203623063791,0.175143790437631,0.107529386769514,0.0938018438766456,0,0,0,0,-0.0296387425955101,0,60.6279258937231,0
0.0875,0,0,0,-0.0427105383484786,0.175056523975031,0.0683190967526741,-0.169341611726571,0,0,0,0,-0.18269748181251,0,-203.506443415837,0
0.0883333333333333,0,0,0,-0.210886978102934,0.174969257512432,0.00888079881725901,0.608285669632273,0,0,0,0,0.240497281468307,0,577.505539039248,0
0.0891666666666667,0,0,0,0.266382886521853,0.175056523975031,-0.0289929176870203,-0.238420585153708,0,0,0,0,0.0158212127754478,0,-278.750848232194,0
0.09,0,0,0,0.0360025093816437,0.175143790437631,-0.0244034868114511,-0.0296880997130989,0,0,0,0,-0.0144919401188249,0,-65.4359009940293,0
0.0908333333333333,0,0,0,-0.0180767407142069,0.175143790437631,-0.00580059118242104,0.0570178137529544,0,0,0,0,0.00414112870841207,0,22.3501161610842,0
0.0916666666666667,0,0,0,0.000394826452883374,0.175143790437631,0.00667570656973737,0.00796034609105017,0,0,0,0,-0.0172890720838527,0,-27.0753136101269,0
0.0925,0,0,0,-0.0219804614303458,0.175143790437631,0.0128654704026161,-0.134425180906618,0,0,0,0,-0.139528798063872,0,-169.011530846871,0
0.0933333333333333,0,0,0,-0.161651454911114,0.175056523975031,0.00317706362663728,0.201091204255534,0,0,0,0,-0.0129428266888142,0,169.313609353329,0
0.0941666666666667,0,0,0,-0.0217181397635445,0.174969257512432,-0.024933391284236,0.266568160238393,0,0,0,0,0.145628277633794,0,232.007147617315,0
0.095,0,0,0,0.170015964459424,0.175056523975031,-0.0368407991985009,0.248134306202848,0,0,0,0,0.291479078338209,0,209.726208818811,0
0.0958333333333333,0,0,0,0.343323677572269,0.175231056900231,-0.00409764430018811,-0.342780849021087,0,0,0,0,0.0124545193630826,0,-384.697919584001,0
0.0966666666666667,0,0,0,0.0253824606361384,0.17540558982543,0.0597635537773584,-0.456758380247748,0,0,0,0,-0.323947568177255,0,-492.347278740735,0
0.0975,0,0,0,-0.381499110328339,0.175231056900231,0.0861717158580717,0.727280901067883,0,0,0,0,0.196064579140606,0,699.859404911774,0
0.0983333333333333,0,0,0,0.19689677216657,0.175143790437631,0.0520547163627612,-0.20503791502896,0,0,0,0,-0.0140751945143202,0,-244.012079018205,0
0.0991666666666667,0,0,0,-0.00477040329383366,0.175231056900231,0.0206376908264332,0.292611666316293,0,0,0,0,0.186257660752932,0,257.654881802958,0
0.1,0,0,0,0.208158027831997,0.17531832336283,0.0189135906903601,-0.0234604055854078,0,0,0,0,0.132770603200106,0,-62.6927571756991,0
0.100833333333333,0,0,0,0.156333845259138,0.17549285628803,0.0463409236692769,-0.176141026899419,0,0,0,0,-0.0152039186430156,0,-214.367257516098,0
0.101666666666667,0,0,0,-0.0208318059933132,0.17558012275063,0.0857929123621659,-0.106561148155005,0,0,0,0,-0.108578744784882,0,-141.255316702897,0
0.1025,0,0,0,-0.137564916412591,0.17549285628803,0.0920346790676945,0.442258070280087,0,0,0,0,0.189918563209804,0,409.911790842089,0
0.103333333333333,0,0,0,0.201199040369789,0.17549285628803,0.0660610329278057,-0.346086249155243,0,0,0,0,-0.106853561186276,0,-385.213189052411,0
0.104166666666667,0,0,0,-0.117158184420763,0.17558012275063,0.0474857411363985,0.0436059122776615,0,0,0,0,-0.0826708991451806,0,10.83918708523,0
0.105,0,0,0,-0.108192500680405,0.17549285628803,0.0264348729458987,0.343855632554402,0,0,0,0,0.137451022080317,0,310.928371052865,0
0.105833333333333,0,0,0,0.148768719958798,0.17549285628803,-0.00256890695321488,-0.0581003140269149,0,0,0,0,0.0550905855474381,0,-96.1702408144257,0
0.106666666666667,0,0,0,0.0692825724868269,0.17558012275063,-0.00883704124673557,-0.340970263409197,0,0,0,0,-0.211442635245906,0,-377.468619998839,0
0.1075,0,0,0,-0.242665367016772,0.17549285628803,-0.0108167236813586,0.27519523147244,0,0,0,0,-0.021833690687111,0,244.950354617313,0
0.108333333333333,0,0,0,-0.040219632173306,0.17540558982543,-0.0313684885874608,0.062796848683604,0,0,0,0,-0.0163456771851074,0,28.5265842914139,0
0.109166666666667,0,0,0,-0.016642252050091,0.17531832336283,-0.0589466455571426,0.0372060429201129,0,0,0,0,-0.0159714428934201,0,2.46896401286589,0
0.11,0,0,0,-0.0146007306914692,0.17531832336283,-0.0743114424084581,0.127895435444009,0,0,0,0,0.0517325780972398,0,93.1201292490397,0
0.110833333333333,0,0,0,0.0623555140689927,0.17531832336283,-0.0683130669386856,-0.288961262812074,0,0,0,0,-0.186630823660136,0,-325.279691327745,0
0.111666666666667,0,0,0,-0.206462589548107,0.17531832336283,-0.0505963289577522,0.19548831165081,0,0,0,0,-0.0556244153544037,0,164.55831649656,0
0.1125,0,0,0,-0.0704559926788486,0.175143790437631,-0.051005607876391,-0.131759437351626,0,0,0,0,-0.186313541160102,0,-165.386519111016,0
0.113333333333333,0,0,0,-0.207127899118771,0.175056523975031,-0.0731124571720585,0.427092901584022,0,0,0,0,0.104971242950112,0,396.222421849529,0
0.114166666666667,0,0,0,0.120327855143668,0.175056523975031,-0.0822398792760453,0.139824893220096,0,0,0,0,0.163404580110747,0,102.41245602026,0
0.115,0,0,0,0.204954036656571,0.175143790437631,-0.060034802806868,-0.224661559654932,0,0,0,0,-0.0248022589765574,0,-263.793647212704,0
0.115833333333333,0,0,0,-0.0130613449836763,0.175231056900231,-0.0126158593489976,0.12014899337901,0,0,0,0,0.0519422062081956,0,85.3612726784202,0
0.116666666666667,0,0,0,0.0574828109379183,0.175231056900231,0.0295294226899472,0.0997023541151525,0,0,0,0,0.0950284250306406,0,63.500032134602,0
0.1175,0,0,0,0.109955787130438,0.17531832336283,0.0597906138162188,-0.00187960074763098,0,0,0,0,0.0665035506130427,0,-39.1453477766986,0
0.118333333333333,0,0,0,0.0775981580717773,0.17540558982543,0.0873987668361309,0.0507412266191655,0,0,0,0,0.0807520424233956,0,14.1070099852144,0
0.119166666666667,0,0,0,0.0892509476191811,0.17549285628803,0.107708077210944,-0.112498207250854,0,0,0,0,-0.0266429104379935,0,-149.379386626261,0
0.12,0,0,0,-0.0342035628855821,0.17549285628803,0.108615314423261,0.142920023431429,0,0,0,0,0.057718123458552,0,108.503375508723,0
0.120833333333333,0,0,0,0.0554668761643693,0.17549285628803,0.0867798467661771,-0.271662047351421,0,0,0,0,-0.17123597901423,0,-307.873896775693,0
0.121666666666667,0,0,0,-0.19896646074719,0.17549285628803,0.0556534927604133,0.348117824926837,0,0,0,0,0.0680199118746423,0,317.006659575202,0
0.1225,0,0,0,0.0630241760406374,0.17540558982543,0.0145179807191766,0.19420512758495,0,0,0,0,0.166514837258205,0,157.865417505728,0
0.123333333333333,0,0,0,0.193481095835905,0.17549285628803,-0.0134187496088316,-0.220292420395989,0,0,0,0,-0.0238611559026137,0,-259.262674756553,0
0.124166666666667,0,0,0,-0.0207890607927662,0.17558012275063,-0.0060133663568962,0.0516832095122988,0,0,0,0,0.00138365198732705,0,16.9840167149634,0
0.125,0,0,0,-0.00675189478602246,0.17558012275063,0.0105069189674651,0.399467536698514,0,0,0,0,0.263442430849478,0,364.489892437858,0
0.125833333333333,0,0,0,0.294465999774065,0.175667389213229,0.0291496501031929,-0.343481073473792,0,0,0,0,-0.0268327421391538,0,-384.507121805739,0
0.126666666666667,0,0,0,-0.0233141662334251,0.175754655675829,0.056027471606086,0.0791025180644323,0,0,0,0,0.0243525563408352,0,44.4095503660413,0
0.1275,0,0,0,0.0133878594787298,0.175754655675829,0.0715692267816621,0.148506613680148,0,0,0,0,0.102163379894766,0,113.080424173381,0
0.128333333333333,0,0,0,0.106837522343642,0.175841922138429,0.0770336355946739,-0.259742096676273,0,0,0,0,-0.117811201418965,0,-297.047319970233,0
0.129166666666667,0,0,0,-0.138652190573532,0.175841922138429,0.0752609269170819,0.2334410944787,0,0,0,0,0.0381379487523436,0,201.048373523098,0
0.13,0,0,0,0.0275054049265157,0.175754655675829,0.0478843732231411,0.213397631740602,0,0,0,0,0.155438638069221,0,177.690982751492,0
0.130833333333333,0,0,0,0.174348786901071,0.175841922138429,0.0214142617418247,-0.089652315779817,0,0,0,0,0.0575655005880558,0,-128.312687777678,0
0.131666666666667,0,0,0,0.0682980918199536,0.175929188601028,0.0225299190230714,-0.0151442709872589,0,0,0,0,0.0282367371456082,0,-51.7038253417105,0
0.1325,0,0,0,0.0255649110429728,0.176016455063628,0.0401436495162244,-0.306918274408327,0,0,0,0,-0.218399024783233,0,-342.630977262624,0
0.133333333333333,0,0,0,-0.25758989644844,0.175929188601028,0.0425510095219579,0.109507015811711,0,0,0,0,-0.152040153322665,0,79.4768102923342,0
0.134166666666667,0,0,0,-0.191891821365568,0.175754655675829,0.0028701512242435,-0.124663709305813,0,0,0,0,-0.276698002429674,0,-155.970434291554,0
0.135,0,0,0,-0.320773812005392,0.17549285628803,-0.0757353899859794,0.22566586998901,0,0,0,0,-0.134919509641445,0,196.979537280797,0
0.135833333333333,0,0,0,-0.157966158836812,0.17531832336283,-0.161744256870918,0.297475416789704,0,0,0,0,0.0439152782470343,0,265.572788790059,0
0.136666666666667,0,0,0,0.0615162749977838,0.175231056900231,-0.212935460751567,-0.0240285556622937,0,0,0,0,-0.00906856645885222,0,-60.3128455619848,0
0.1375,0,0,0,0.0116689978459964,0.17531832336283,-0.20009180832389,-0.14267892683603,0,0,0,0,-0.131313022681021,0,-177.972358497158,0
0.138333333333333,0,0,0,-0.135409620708695,0.175231056900231,-0.151064495796206,0.653298312330562,0,0,0,0,0.326853735560202,0,620.956798924819,0
0.139166666666667,0,0,0,0.377763508049452,0.17531832336283,-0.0901999408958289,-0.49063134833356,0,0,0,0,-0.0796879139266972,0,-533.256639496941,0
0.14,0,0,0,-0.062950228481941,0.17549285628803,-0.00233054864287396,0.117343595822767,0,0,0,0,0.00948803835510367,0,83.5064466646423,0
0.140833333333333,0,0,0,0.00606452934986516,0.17549285628803,0.0730143891231165,0.0290672820404309,0,0,0,0,0.000397447083713794,0,-6.14543772035567,0
0.141666666666667,0,0,0,0.000985470541116741,0.17549285628803,0.103655293786133,0.0668586955514638,0,0,0,0,0.0238366031341643,0,31.746970635783,0
0.1425,0,0,0,0.0272213586773432,0.17549285628803,0.100872582324442,0.166411055850041,0,0,0,0,0.117859754802718,0,130.772256502135,0
0.143333333333333,0,0,0,0.135290741146666,0.17558012275063,0.0891856129912441,-0.544030041156555,0,0,0,0,-0.307109032330382,0,-581.843796001927,0
0.144166666666667,0,0,0,-0.345559073880513,0.17549285628803,0.0637174799500713,0.136880414591397,0,0,0,0,-0.208033953114887,0,108.701289919544,0
0.145,0,0,0,-0.255703574703701,0.175231056900231,-0.00801979300074152,0.021216010744865,0,0,0,0,-0.228759071735301,0,-8.71013890999656,0
0.145833333333333,0,0,0,-0.262884045992115,0.174969257512432,-0.114610232666053,0.425697730466351,0,0,0,0,0.05230517643159,0,395.958408034674,0
0.146666666666667,0,0,0,0.0643573755829547,0.174881991049832,-0.198786730783596,-0.0157977128535631,0,0,0,0,-0.00196715829344915,0,-52.0653953872551,0
0.1475,0,0,0,0.021325662506729,0.174969257512432,-0.208861414027567,0.0250608797808691,0,0,0,0,-0.00249957915031375,0,-10.3532988659572,0
0.148333333333333,0,0,0,0.0127681389057102,0.174969257512432,-0.161134058401387,0.0458136301888262,0,0,0,0,0.0086115358827848,0,10.5677628119491,0
0.149166666666667,0,0,0,0.0215005427667716,0.174969257512432,-0.0989824605131702,0.23022730478476,0,0,0,0,0.151933478849558,0,194.803931552723,0
